3.192 2454.1101913616485 49
3.196 2393.5048923457907 48
3.2 2613.6334285650955 51
3.204 2423.58768270574 49
3.208 2440.361752902485 49
3.212 2439.8224271356876 49
3.216 2380.8802784301374 48
3.22 2468.808260099867 49
3.224 2545.7871180864695 50
3.228 2494.4282825825794 49
3.232 2474.557040439182 49
3.236 2547.8134970169403 50
3.24 2537.3019413914635 50
3.244 2435.1572955333577 49
3.248 2335.3221010843877 48
3.2520000000000002 2597.455846224837 50
3.2560000000000002 2647.9437883270134 51
3.2600000000000002 2392.194347640091 48
3.2640000000000002 2695.7181550766727 51
3.2680000000000002 2399.417968692842 48
3.2720000000000002 2613.906877451832 51
3.2760000000000002 2430.157735059549 49
3.2800000000000002 2539.818045893273 50
3.2840000000000003 2543.900650183397 50
3.2880000000000003 2482.038018382814 49
3.2920000000000003 2583.176578698926 50
3.2960000000000003 2468.4931194498577 49
3.3000000000000003 2540.686027613615 50
3.3040000000000003 2450.520294706852 49
3.3080000000000003 2560.584806858992 50
3.3120000000000003 2542.8204782657685 50
3.3160000000000003 2451.0451946265016 49
3.3200000000000003 2507.6273848304445 50
3.3240000000000003 2540.092477365653 50
3.3280000000000003 2556.573890871176 50
3.332 2538.0505470499056 50
3.336 2476.4913883702293 49
3.34 2516.7064729043204 50
3.344 2580.5609847940495 50
3.348 2604.3143993387057 51
3.352 2585.2842074778355 50
3.356 2594.658446932669 50
3.36 2634.336774921576 51
3.364 2562.4943826303434 50
3.368 2583.6528164738374 50
3.372 2649.4448375985503 51
3.376 2461.307206500497 49
3.38 2617.3252238786963 51
3.384 2596.89153263344 50
3.388 2784.002652068164 52
3.392 2482.481766467032 49
3.396 2555.15377812278 50
3.4 2604.5241383799066 51
3.404 2520.509901304278 50
3.408 2689.315948682825 51
3.412 2588.6398940354065 50
3.416 2621.8374879050343 51
3.42 2589.663824803557 50
3.424 2700.45478930463 51
3.428 2508.258744088765 50
3.432 2656.119301536242 51
3.436 2527.4030161825904 50
3.44 2603.8443311827195 51
3.444 2601.2580171416353 51
3.448 2757.486921767564 52
3.452 2507.0335307757305 50
3.456 2729.2627031854345 52
3.46 2573.5207922984882 50
3.464 2709.67207557849 52
3.468 2540.599231259316 50
3.472 2567.037589495302 50
3.476 2600.8572355754923 50
3.48 2641.110025859294 51
3.484 2659.864752027629 51
3.488 2694.4685475569368 51
3.492 2597.605845628699 50
3.496 2657.0237228656297 51
3.5 2660.1524322231353 51
3.504 2658.865210984873 51
3.508 2574.380656479052 50
3.512 2550.196179267894 50
3.516 2732.5897334211268 52
3.52 2599.731769770566 50
3.524 2760.498616501278 52
3.528 2598.1821265304734 50
3.532 2520.804218188613 50
3.536 2752.11890500309 52
3.54 2635.4713556614474 51
3.544 2749.1293343886464 52
3.548 2557.012838412432 50
3.552 2721.169850561302 52
3.556 2783.486787381543 52
3.56 2752.509134914334 52
3.564 2694.754962739228 51
3.568 2628.842646379289 51
3.572 2523.7503703757193 50
3.576 2685.480279035697 51
3.58 2786.4090476198903 52
3.584 2635.976255219787 51
3.588 2720.2573323916677 52
3.592 2768.0423446245004 52
3.596 2657.0489291819877 51
3.6 2600.3308757838113 50
3.604 2663.8522651662197 51
3.608 2691.1938767207166 51
3.612 2730.7510553325137 52
3.616 2746.5664883371237 52
3.62 2723.3785186584983 52
3.624 2469.518972200457 49
3.628 2691.7098099355317 51
3.632 2989.1480173192713 54
3.636 2489.062280842178 49
3.64 2805.750395339845 52
3.644 2719.374243827153 52
3.648 2846.2900755280543 53
3.652 2580.2490870972306 50
3.656 2757.127699695263 52
3.66 2851.743060386794 53
3.664 2685.6262090010405 51
3.668 2732.9091819396344 52
3.672 2821.502439612634 53
3.676 2648.296136967535 51
3.68 2731.136941648285 52
3.684 2739.5997764472895 52
3.688 2669.9143872880322 51
3.692 2735.8557668551803 52
3.696 2664.834378312923 51
3.7 2856.99229304896 53
3.704 2692.164632410038 51
3.708 2742.649050903764 52
3.712 2724.662602989655 52
3.716 2673.9484505839728 51
3.72 2777.349337422098 52
3.724 2717.8060862620796 52
3.728 2704.71879330076 52
3.732 2814.2027735290803 53
3.736 2779.6191895553193 52
3.74 2883.2294106039662 53
3.744 2735.582546447871 52
3.748 2638.9759597863786 51
3.7520000000000002 2731.0021641410385 52
3.7560000000000002 2863.2260216627833 53
3.7600000000000002 2967.996079288641 54
3.7640000000000002 2722.5014419389563 52
3.7680000000000002 2600.290402201622 50
3.7720000000000002 2967.735182211404 54
3.7760000000000002 2855.372166129884 53
3.7800000000000002 2606.5183895523505 51
3.7840000000000003 2787.3772148619473 52
3.7880000000000003 2646.593464923072 51
3.7920000000000003 2717.707369298566 52
3.7960000000000003 2753.450584421569 52
3.8000000000000003 2888.015661834 53
3.8040000000000003 2697.515646024178 51
3.8080000000000003 2768.3838952768956 52
3.8120000000000003 2732.93360318736 52
3.8160000000000003 2655.3982893892817 51
3.8200000000000003 2751.726521788824 52
3.8240000000000003 2904.0308687813394 53
3.8280000000000003 2671.8138448944637 51
3.8320000000000003 2746.106066254138 52
3.8360000000000003 2649.2018100717014 51
3.84 2941.292857833191 54
3.844 2680.357991330492 51
3.848 2795.523515775399 52
3.852 2763.716222711661 52
3.856 2747.1829192581536 52
3.86 2799.9596439037928 52
3.864 2715.2595970518933 52
3.868 2787.262760119307 52
3.872 2723.734857731293 52
3.876 2776.982158600092 52
3.88 2700.1673673161517 51
3.884 2803.1471615464907 52
3.888 2913.1773736821942 53
3.892 2809.536660466236 53
3.896 2762.8952063253428 52
3.9 2913.142717512664 53
3.904 2805.1203095385017 52
3.908 2841.967531132371 53
3.912 2782.9734530032533 52
3.916 2763.644313623943 52
3.92 2875.0480097598966 53
3.924 2867.2292415894244 53
3.928 2778.481373283567 52
3.932 2968.645627055105 54
3.936 2889.6014171413426 53
3.94 2592.089113946602 50
3.944 2908.6686886168245 53
3.948 2660.659295968015 51
3.952 3001.862136767491 54
3.956 2680.975773853378 51
3.96 2841.7538682260356 53
3.964 2824.3680413017482 53
3.968 2932.3893039834884 54
3.972 2763.2774381665886 52
3.976 2785.4990639690213 52
3.98 2852.9982249270447 53
3.984 2989.93440637629 54
3.988 2788.599227925093 52
3.992 2888.3423992759763 53
3.996 2945.21187519828 54
4.0 2857.024627623995 53
4.0040000000000004 2803.5192600643486 52
4.008 2856.3227284844543 53
4.0120000000000005 2895.506567590588 53
4.016 2791.206993694199 52
4.0200000000000005 2748.815883465104 52
4.024 2758.9175466645165 52
4.0280000000000005 2839.0915232358007 53
4.032 2902.0592728545853 53
4.0360000000000005 2875.831555443102 53
4.04 2724.268453755307 52
4.0440000000000005 2909.806422751643 53
4.048 2918.977064533066 54
4.0520000000000005 2854.805329659162 53
4.056 2815.3475748062 53
4.0600000000000005 2908.3335673980873 53
4.064 3013.0080217430036 54
4.0680000000000005 2765.2855297532055 52
4.072 3037.132837619514 55
4.0760000000000005 2799.834031334367 52
4.08 2749.885419727524 52
4.0840000000000005 2830.0040917975784 53
4.088 3029.8607578551273 55
4.0920000000000005 2684.569715243286 51
4.096 2826.917561306267 53
4.1 2924.105975185509 54
4.104 2893.7083459411106 53
4.108 2903.3123903602554 53
4.112 2950.1038196699214 54
4.116 2923.983974821629 54
4.12 2871.078860782486 53
4.124 2740.0382589761266 52
4.128 3006.157737137498 54
4.132 2620.476152314678 51
4.136 2969.9332727353185 54
4.14 2949.6941319452535 54
4.144 2894.394352364069 53
4.148 2724.366111958542 52
4.152 3031.678880112219 55
4.156 2798.3591189907056 52
4.16 2957.6936574499914 54
4.164 2788.1425739983897 52
4.168 2843.925735341729 53
4.172 3020.8417116958503 54
4.176 2847.2425133086754 53
4.18 2958.467381248028 54
4.184 2893.050002138347 53
4.188 2895.476096974986 53
4.192 3066.8701270880483 55
4.196 2985.8544966749987 54
4.2 2890.307961691341 53
4.204 2864.7666469239293 53
4.208 2986.3455097634615 54
4.212 2957.015397347386 54
4.216 2905.395737756381 53
4.22 2877.7308004945553 53
4.224 2959.6534119517028 54
4.228 2846.9087009007435 53
4.232 2954.8657773579625 54
4.236 2884.7160510436165 53
4.24 2860.3257379407955 53
4.244 2994.2391572207725 54
4.248 2804.9593433020436 52
4.252 3113.2451800618746 55
4.256 2849.268091364008 53
4.26 3005.6865837069254 54
4.264 3114.0065071361587 55
4.268 2774.4482631234887 52
4.272 3048.6897250095244 55
4.276 2978.483511282454 54
4.28 2957.169446406761 54
4.284 3000.862803816023 54
4.288 2893.885741651687 53
4.292 2822.9637139390297 53
4.296 2995.276784261747 54
4.3 2980.38655200185 54
4.304 2963.8471156061787 54
4.308 2884.338238521874 53
4.312 2962.0976850592233 54
4.316 3028.879027447192 55
4.32 2835.5049260548617 53
4.324 2935.7219718598235 54
4.328 2994.7718687268116 54
4.332 3194.311861273745 56
4.336 2889.7392905989536 53
4.34 2968.2610529043445 54
4.344 2912.00408909599 53
4.348 3038.6819506357465 55
4.352 3041.9600457050774 55
4.356 3018.4417581067482 54
4.36 2873.04204496323 53
4.364 3021.235300967508 54
4.368 2972.6507179467817 54
4.372 2969.144008469829 54
4.376 2944.5306519520955 54
4.38 2918.8260002395637 54
4.384 3192.8476152180137 56
4.388 2720.326604199531 52
4.392 3038.51194082774 55
4.396 2999.4201109133032 54
4.4 2949.91833195673 54
4.404 3039.307030081048 55
4.408 2986.8485680623226 54
4.412 3030.1164099038983 55
4.416 3184.5427828438114 56
4.42 2983.7898249877708 54
4.424 3116.8795828865323 55
4.428 2984.715181740162 54
4.432 3102.2795963464805 55
4.436 2953.5766145036496 54
4.44 2980.954224135545 54
4.444 3015.3883544620367 54
4.448 2903.5613452213083 53
4.452 3164.9944557433246 56
4.456 2961.437292312373 54
4.46 3104.2443160372404 55
4.464 3214.347218463132 56
4.468 3150.81834930619 56
4.472 3176.2241302902207 56
4.476 3193.5622327138544 56
4.48 3094.337781647622 55
4.484 3031.337511715923 55
4.488 3083.623234272294 55
4.492 3137.1701613180094 56
4.496 3198.1268287567154 56
4.5 3209.170080181022 56
4.5040000000000004 3129.1829534240705 55
4.508 2999.3513159445697 54
4.5120000000000005 3127.627116182949 55
4.516 3328.167056730099 57
4.5200000000000005 3050.3168424794167 55
4.524 3046.7660358247263 55
4.5280000000000005 3099.608126120297 55
4.532 3128.360918906961 55
4.5360000000000005 3101.8916670002563 55
4.54 3152.8103058817096 56
4.5440000000000005 3092.1052826906625 55
4.548 3034.709928963645 55
4.5520000000000005 3069.425148824642 55
4.556 2946.4064015389786 54
4.5600000000000005 3084.305763444341 55
4.564 3130.1833958713423 55
4.5680000000000005 3159.864383556347 56
4.572 2965.8316240677577 54
4.5760000000000005 3059.4109385640522 55
4.58 2935.4210542283454 54
4.5840000000000005 3140.792195411519 56
4.588 3243.544651050499 56
4.5920000000000005 3041.772843008377 55
4.596 3129.8051101643027 55
4.6000000000000005 3198.0257603273244 56
4.604 2966.630689624809 54
4.6080000000000005 3001.1407959184144 54
4.612 3216.778431329417 56
4.616 3141.1920939911947 56
4.62 3117.94022745284 55
4.624 3008.224433469305 54
4.628 3195.7703776203293 56
4.632 3067.651501269618 55
4.636 3071.4990130108745 55
4.64 3147.996587241549 56
4.644 3091.5538182500322 55
4.648 3027.343661452536 55
4.652 3261.0570798315402 57
4.656 3068.3797925863782 55
4.66 3017.1646844265547 54
4.664 3158.8987269482154 56
4.668 3034.395639483969 55
4.672 3065.8159394458844 55
4.676 3027.883603384783 55
4.68 3086.800911786957 55
4.684 3162.0163342899123 56
4.688 3102.9559384183863 55
4.692 3069.7139195245823 55
4.696 3028.8371006395864 55
4.7 3286.8364978767545 57
4.704 3301.0063339908666 57
4.708 3179.0856252705516 56
4.712 3069.5048438675076 55
4.716 3157.3959995396453 56
4.72 3041.7361387547035 55
4.724 3175.2553161919805 56
4.728 3097.098187159623 55
4.732 3091.868869823358 55
4.736 3158.0092652747603 56
4.74 3160.547618973156 56
4.744 3207.856446077379 56
4.748 3139.136042960327 56
4.752 3353.639298817612 57
4.756 3175.7655567322827 56
4.76 3316.530902623953 57
4.764 2944.293896329068 54
4.768 3253.2113265879543 57
4.772 3256.7118363760874 57
4.776 3100.1889976561597 55
4.78 3186.3313447875394 56
4.784 3062.8999394823086 55
4.788 3143.5739480554166 56
4.792 3195.038654445554 56
4.796 3063.3480974588742 55
4.8 3284.5237858587852 57
4.804 3226.8156375465996 56
4.808 3214.388928253493 56
4.812 3190.367959366098 56
4.816 3393.366497133791 58
4.82 3212.0665624299445 56
4.824 3241.8514828535353 56
4.828 3137.065724722308 56
4.832 3131.93947524328 55
4.836 3198.534768128711 56
4.84 3177.7703604579033 56
4.844 3189.853863399687 56
4.848 3251.834835899398 57
4.852 3290.703300347246 57
4.856 3188.6920100697553 56
4.86 3189.068915009722 56
4.864 3177.4729520948995 56
4.868 3188.0502928798905 56
4.872 3304.0015934088515 57
4.876 3156.3028757891507 56
4.88 3313.0084036134153 57
4.884 3183.714866855994 56
4.888 3235.791381166021 56
4.892 3322.735407646696 57
4.896 3257.971467057616 57
4.9 3300.627754873201 57
4.904 3298.443248190202 57
4.908 3453.0720034698197 58
4.912 3334.0314109449864 57
4.916 3232.4688148981963 56
4.92 3214.200875817056 56
4.924 3279.59299327232 57
4.928 3318.657472885994 57
4.932 3247.965057212773 56
4.936 3179.436997146735 56
4.94 3186.8579685409695 56
4.944 3326.2257792873293 57
4.948 3362.2385951294145 57
4.952 3199.386179039785 56
4.956 3257.1500213396685 57
4.96 3140.449310818472 56
4.964 3397.831366787268 58
4.968 3421.3849254683914 58
4.972 3363.8699738149116 57
4.976 3281.0075230091734 57
4.98 3299.0744349259667 57
4.984 3324.6062789448542 57
4.988 3186.6656177673012 56
4.992 3384.0329382989303 58
4.996 3212.3971492588134 56
5.0 3376.045372172949 58
5.0040000000000004 3450.7462883986127 58
5.008 3309.264296121538 57
5.0120000000000005 3474.790368012891 58
5.016 3149.7047235080827 56
5.0200000000000005 3223.514313212616 56
5.024 3422.1721183404516 58
5.0280000000000005 3333.9897202984976 57
5.032 3321.443343863647 57
5.0360000000000005 3302.2875307179056 57
5.04 3457.5907233010375 58
5.0440000000000005 3350.8190192647935 57
5.048 3132.9511283891525 55
5.0520000000000005 3331.5481179128083 57
5.056 3422.6126450857064 58
5.0600000000000005 3463.556634927042 58
5.064 3177.2234696020014 56
5.0680000000000005 3326.179345589224 57
5.072 3313.6679812742755 57
5.0760000000000005 3342.362801105628 57
5.08 3233.694254079131 56
5.0840000000000005 3261.3835409677104 57
5.088 3495.5131845707883 59
5.0920000000000005 3217.7785498251314 56
5.096 3525.0866544728988 59
5.1000000000000005 3419.348834873976 58
5.104 3395.551983096654 58
5.1080000000000005 3452.1710431540696 58
5.112 3354.3675631827596 57
5.1160000000000005 3426.2421234065064 58
5.12 3373.7857558992746 58
5.124 3548.6550612868605 59
5.128 3378.5960414525252 58
5.132 3339.6575263021596 57
5.136 3317.3829476944743 57
5.14 3372.5932592978365 58
5.144 3349.702289507454 57
5.148 3425.4626150041017 58
5.152 3324.2596044151987 57
5.156 3615.599449600556 60
5.16 3326.8476774839983 57
5.164 3453.048767231796 58
5.168 3509.5552968975417 59
5.172 3364.127019805631 58
5.176 3349.141394650598 57
5.18 3527.3484084994207 59
5.184 3433.905817003708 58
5.188 3305.0647584366025 57
5.192 3434.7158323781896 58
5.196 3252.526648277442 57
5.2 3577.7714114670953 59
5.204 3625.0726566122394 60
5.208 3414.6618997867795 58
5.212 3194.0523339986985 56
5.216 3454.422276098381 58
5.22 3431.0696847025765 58
5.224 3634.1309725340216 60
5.228 3302.9030961265867 57
5.232 3350.2067936166422 57
5.236 3590.541797719914 59
5.24 3481.3126695519973 59
5.244 3410.7527984398716 58
5.248 3431.8765706207932 58
5.252 3230.5067120236235 56
5.256 3490.866180375786 59
5.26 3461.9799031620787 58
5.264 3313.9873556819553 57
5.268 3525.24356793859 59
5.272 3422.0371106286284 58
5.276 3415.0714318219007 58
5.28 3462.9627150951 58
5.284 3429.9100124281986 58
5.288 3533.215344021459 59
5.292 3346.0095842535934 57
5.296 3635.9808614068133 60
5.3 3330.7417838095 57
5.304 3581.8638223045837 59
5.308 3451.83495151276 58
5.312 3413.4637414934587 58
5.316 3406.3174579787083 58
5.32 3503.2234341203693 59
5.324 3416.9063161970507 58
5.328 3457.657007910153 58
5.332 3396.7811061480775 58
5.336 3520.290656999876 59
5.34 3513.986679710524 59
5.344 3477.4269004476428 58
5.348 3596.5993825528003 59
5.352 3477.4501322377314 58
5.356 3489.4623091165545 59
5.36 3708.5842029493974 60
5.364 3450.830896227024 58
5.368 3483.2209965589263 59
5.372 3428.3783147817358 58
5.376 3546.6454335837934 59
5.38 3401.436890347499 58
5.384 3815.755461452866 61
5.388 3438.395344844802 58
5.392 3491.7104541553936 59
5.396 3563.8131904020174 59
5.4 3467.9885533143233 58
5.404 3345.5391106010684 57
5.408 3573.0578058686096 59
5.412 3491.5641393208316 59
5.416 3492.235082575211 59
5.42 3437.460147848942 58
5.424 3533.385831580931 59
5.428 3503.2139250912114 59
5.432 3616.2096037177753 60
5.436 3638.3529701457314 60
5.44 3871.946393567355 62
5.444 3311.312931554651 57
5.448 3763.9908901085105 61
5.452 3615.115487278761 60
5.456 3619.022405992646 60
5.46 3393.1769177245833 58
5.464 3743.3768845051545 61
5.468 3456.438658139177 58
5.472 3559.021856119186 59
5.476 3597.078004687146 59
5.48 3414.1346656656697 58
5.484 3441.4073624508237 58
5.488 3509.109303812842 59
5.492 3512.4476053388644 59
5.496 3572.4547798577587 59
5.5 3464.7791634891237 58
5.5040000000000004 3719.3592727954438 60
5.508 3593.4743051170144 59
5.5120000000000005 3480.1843567245155 58
5.516 3706.143068856106 60
5.5200000000000005 3469.823775222073 58
5.524 3520.3515132873918 59
5.5280000000000005 3591.275070598885 59
5.532 3588.9227455683404 59
5.5360000000000005 3507.021821909976 59
5.54 3441.2892218821216 58
5.5440000000000005 3641.8764374033344 60
5.548 3511.476291705015 59
5.5520000000000005 3634.650518085874 60
5.556 3591.5432902386738 59
5.5600000000000005 3615.3589760767163 60
5.564 3331.894060629359 57
5.5680000000000005 3589.3229844795887 59
5.572 3568.7234229978003 59
5.5760000000000005 3474.6269808478 58
5.58 3633.017084988872 60
5.5840000000000005 3478.9379914812403 58
5.588 3644.58300677244 60
5.5920000000000005 3565.1739650107397 59
5.596 3552.6228747956197 59
5.6000000000000005 3507.031699237942 59
5.604 3626.4698796862995 60
5.6080000000000005 3653.4500672212334 60
5.612 3577.2772471742073 59
5.6160000000000005 3711.163911221928 60
5.62 3589.7948109613153 59
5.6240000000000006 3575.707159163573 59
5.628 3705.8524506682497 60
5.632 3440.5006721514956 58
5.636 3426.1163529542 58
5.64 3779.520099875571 61
5.644 3400.5898887165868 58
5.648 3712.1295042169468 60
5.652 3528.681360959369 59
5.656 3616.3316143240304 60
5.66 3690.915606282775 60
5.664 3619.8024192003454 60
5.668 3698.0376232290955 60
5.672 3371.0988554493324 58
5.676 3640.930595131215 60
5.68 3582.5247202761125 59
5.684 3572.832533514427 59
5.688 3667.177570351424 60
5.692 3516.6367332234686 59
5.696 3780.089586015576 61
5.7 3414.920638091394 58
5.704 3556.2679127085403 59
5.708 3566.702328753564 59
5.712 3683.296301363501 60
5.716 3489.0666864977147 59
5.72 3599.7136509892384 59
5.724 3590.8721089839955 59
5.728 3722.1170667192982 61
5.732 3727.0692367157835 61
5.736 3724.7031158755144 61
5.74 3529.8440590651308 59
5.744 3772.456158326904 61
5.748 3701.5596269459033 60
5.752 3534.0377287733936 59
5.756 3425.860366537161 58
5.76 3721.8084900641697 61
5.764 3667.2079495130074 60
5.768 3622.425126696078 60
5.772 3730.593708601631 61
5.776 3630.956146876084 60
5.78 3690.0312337461373 60
5.784 3603.9220604297907 60
5.788 3637.7073597604344 60
5.792 3635.5284513371785 60
5.796 3486.15745157167 59
5.8 3548.7317661693833 59
5.804 3593.6921421547845 59
5.808 3701.318803336842 60
5.812 3645.3109053305893 60
5.816 3426.2809250128385 58
5.82 3854.4376022542297 62
5.824 3709.3307030719825 60
5.828 3637.725132994027 60
5.832 3692.26727429498 60
5.836 3761.8206543534166 61
5.84 3620.5734351751107 60
5.844 3679.0999085972753 60
5.848 3758.1514444147415 61
5.852 3640.0979511082974 60
5.856 3524.122670318502 59
5.86 3608.3293277466837 60
5.864 3657.647077864852 60
5.868 3502.3427140443 59
5.872 3702.844778333327 60
5.876 3734.237059125662 61
5.88 3649.9522470467227 60
5.884 3670.824875130402 60
5.888 3489.373313958 59
5.892 3627.6344380606442 60
5.896 3670.1493968202585 60
5.9 3720.3853120454087 60
5.904 3607.618428106476 60
5.908 3628.7154426522684 60
5.912 3840.9585838721496 61
5.916 3704.582647195467 60
5.92 3717.681235334868 60
5.924 3600.1919073729723 60
5.928 3774.5110715035553 61
5.932 3754.362366561437 61
5.936 3638.371361478617 60
5.94 3634.2090782809464 60
5.944 3664.3300636526747 60
5.948 3643.433582449141 60
5.952 3653.756816124016 60
5.956 3704.863306376894 60
5.96 3660.1423729225307 60
5.964 3552.723259653781 59
5.968 3501.2283894199118 59
5.972 3880.5060196212526 62
5.976 3569.066875208 59
5.98 3663.8445827033747 60
5.984 3685.8036155996665 60
5.988 3619.9886583011003 60
5.992 3709.931159092828 60
5.996 3731.845394455675 61
6.0 3587.1226335499096 59
6.0040000000000004 3370.677228865683 58
6.008 3802.2377127571326 61
6.0120000000000005 3694.9394870038277 60
6.016 3515.050026196035 59
6.0200000000000005 3683.8409642739452 60
6.024 3662.711127903578 60
6.0280000000000005 3703.548136432844 60
6.032 3709.665742070015 60
6.0360000000000005 3655.9182357594095 60
6.04 3618.0430523562018 60
6.0440000000000005 3597.8702039099217 59
6.048 3719.5529551492327 60
6.0520000000000005 3699.126534520413 60
6.056 3603.8798317120154 60
6.0600000000000005 3661.0238681667097 60
6.064 3743.6056357885695 61
6.0680000000000005 3858.504035438116 62
6.072 3816.753426335751 61
6.0760000000000005 3648.1477146961615 60
6.08 3602.250192785907 60
6.0840000000000005 3825.9411933841434 61
6.088 3567.9943744253865 59
6.0920000000000005 3865.7399855357608 62
6.096 3736.6237186169096 61
6.1000000000000005 3670.130600828701 60
6.104 3795.8112038447903 61
6.1080000000000005 3746.4637413601577 61
6.112 3642.969420331926 60
6.1160000000000005 3907.8289749815954 62
6.12 3641.2116824474956 60
6.1240000000000006 3773.3444904392945 61
6.128 3730.6135719554827 61
6.132000000000001 3576.961132406068 59
6.136 3561.79588124403 59
6.140000000000001 3737.662770677617 61
6.144 3728.4020221128244 61
6.148 3604.840588104402 60
6.152 3633.55010125313 60
6.156 3670.11679881891 60
6.16 3863.8503917681564 62
6.164 3786.3263165106673 61
6.168 3686.135983788644 60
6.172 3711.746781035712 60
6.176 3725.264896249574 61
6.18 3706.7874460785188 60
6.184 3748.8771692213522 61
6.188 3645.6486939195147 60
6.192 3707.454715011392 60
6.196 3656.7320152077996 60
6.2 3757.418399738347 61
6.204 3678.4268937684305 60
6.208 3666.5710770041687 60
6.212 3643.182798848531 60
6.216 3426.3340655606144 58
6.22 3461.8086296803262 58
6.224 3720.8982073184907 60
6.228 3579.2125923375706 59
6.232 3581.703120092706 59
6.236 3637.6241315672023 60
6.24 3520.2499994362715 59
6.244 3505.9198034536184 59
6.248 3529.7594646265907 59
6.252 3565.141841685998 59
6.256 3467.7862253645544 58
6.26 3452.2868014891374 58
6.264 3626.5264043851785 60
6.268 3505.5742572407585 59
6.272 3422.9062264870217 58
6.276 3552.8896170617045 59
6.28 3545.1741786703096 59
6.284 3510.646485767128 59
6.288 3400.485839038897 58
6.292 3518.9330629693222 59
6.296 3491.7778401874784 59
6.3 3519.9051450720863 59
6.304 3439.3700995400654 58
6.308 3401.7283933630074 58
6.312 3555.330156871687 59
6.316 3495.2522158820957 59
6.32 3538.61122508192 59
6.324 3612.485632629602 60
6.328 3379.9877358153917 58
